id	url	kind	items	name	name_ja	collector	category	lang	tags	interval	description
eco-lk-adaderana	https://www.adaderana.lk/rss.php	rss	25	Ada Derana Sri Lanka	アダ・デラナ スリランカ	news	wire	en	srilanka,economy,imf,south-asia	1800	Sri Lankan news service covering economic recovery and politics.
eco-lk-dailymirror	https://www.dailymirror.lk/rss/business/108	rss	12	Daily Mirror Sri Lanka business	デイリー・ミラー スリランカ経済	news	wire	en	srilanka,business,economy,debt	1800	Sri Lankan business desk covering debt restructuring and trade.
eco-af-8am	https://8am.media/eng/feed/	rss	10	Hasht-e Subh Afghanistan	ハシュテ・スブ アフガニスタン	news	wire	en	afghanistan,south-asia,humanitarian	3600	Afghan independent outlet reporting from exile on economy and humanitarian conditions.
eco-id-antara	https://www.antaranews.com/rss/ekonomi	rss	20	ANTARA Indonesia economy	アンタラ通信 インドネシア経済	news	wire	id	indonesia,economy,state-wire,asean	1800	Indonesian state news agency economy desk covering commodities and fiscal policy.
eco-id-antara-en	https://en.antaranews.com/rss/news.xml	rss	50	ANTARA Indonesia English	アンタラ通信 英語版	news	wire	en	indonesia,state-wire,asean,economy	1800	English service of Indonesia's national news agency.
eco-my-malaymail	https://www.malaymail.com/feed/rss	rss	50	Malay Mail	マレー・メール	news	wire	en	malaysia,asean,politics,economy	1800	Malaysian daily covering politics, economy and regional trade.
eco-my-fmt	https://www.freemalaysiatoday.com/feed/	rss	50	Free Malaysia Today	フリー・マレーシア・トゥデイ	news	wire	en	malaysia,asean,politics,economy	1800	Malaysian independent news covering policy and business.
eco-sg-cna	https://www.channelnewsasia.com/api/v1/rss-outbound-feed?_format=xml	rss	20	Channel NewsAsia	チャンネル・ニュース・アジア	news	wire	en	singapore,asean,asia,business	1800	Singapore public broadcaster's Asia-wide news service.
eco-sg-mothership	https://mothership.sg/feed/	rss	10	Mothership Singapore	マザーシップ シンガポール	news	wire	en	singapore,asean,society	3600	Singapore digital outlet covering domestic policy and regional affairs.
eco-vn-evnexpress-biz	https://e.vnexpress.net/rss/business.rss	rss	60	VnExpress International business	VnExpress 国際版ビジネス	news	wire	en	vietnam,business,manufacturing,asean	1800	Vietnamese business news in English, key for manufacturing relocation coverage.
eco-vn-thanhnien-kinhte	https://thanhnien.vn/rss/kinh-te.rss	rss	50	Thanh Nien economy	タインニエン 経済	news	wire	vi	vietnam,economy,asean,industry	1800	Vietnamese daily economy desk.
eco-vn-vietnamnet-biz	https://vietnamnet.vn/rss/kinh-doanh.rss	rss	1000	VietnamNet business	ベトナムネット ビジネス	news	wire	vi	vietnam,business,economy,asean	1800	Vietnamese business news covering trade, FDI and energy projects.
eco-ph-inquirer-biz	https://business.inquirer.net/feed	rss	40	Philippine Daily Inquirer business	フィリピン・デイリー・インクワイアラー ビジネス	news	wire	en	philippines,business,economy,asean	1800	Philippine business desk covering inflation, remittances and infrastructure.
eco-ph-philstar	https://www.philstar.com/rss/headlines	rss	10	Philippine Star headlines	フィリピン・スター 見出し	news	wire	en	philippines,asean,politics,economy	1800	Philippine national daily headlines.
eco-la-laotiantimes	https://laotiantimes.com/feed/	rss	13	Laotian Times	ラオシャン・タイムズ	news	wire	en	laos,asean,mekong,debt	3600	Laos English-language outlet, rare coverage of a very thinly reported economy.
eco-asia-rfa	https://www.rfa.org/english/rss2.xml	rss	30	Radio Free Asia	ラジオ・フリー・アジア	news	wire	en	asia,myanmar,northkorea,tibet	1800	US-funded broadcaster covering closed Asian information environments.
eco-kp-nknews	https://www.nknews.org/feed/	rss	300	NK News	NKニュース	news	wire	en	northkorea,sanctions,trade,economy	1800	Specialist North Korea reporting including sanctions evasion and cross-border trade.
eco-cn-scmp-econ	https://www.scmp.com/rss/92/feed	rss	50	South China Morning Post economy	サウスチャイナ・モーニング・ポスト 経済	news	wire	en	china,economy,trade,hongkong	1800	SCMP economy desk covering Chinese macro data and trade policy.
eco-pac-fbcnews	https://www.fbcnews.com.fj/feed/	rss	10	FBC News Fiji	FBCニュース フィジー	news	wire	en	fiji,pacific,islands	3600	Fiji Broadcasting Corporation news, national coverage from a Pacific hub.
eco-pac-cookislands	https://cookislandsnews.com/feed/	rss	10	Cook Islands News	クック諸島ニュース	news	wire	en	cook-islands,pacific,seabed-mining	3600	Cook Islands national paper, notable for deep-sea mining policy coverage.
eco-pac-matangitonga	https://matangitonga.to/rss.xml	rss	8	Matangi Tonga	マタンギ・トンガ	news	wire	en	tonga,pacific,islands	3600	Tongan independent news outlet.
eco-pac-pacificislandtimes	https://www.pacificislandtimes.com/blog-feed.xml	rss	20	Pacific Island Times	パシフィック・アイランド・タイムズ	news	wire	en	guam,micronesia,pacific,defence	3600	Guam and Micronesia regional reporting including US basing and shipping.
eco-pg-postcourier	https://www.postcourier.com.pg/feed/	rss	10	Post-Courier Papua New Guinea	ポスト・クーリエ パプアニューギニア	news	wire	en	png,pacific,mining,lng	3600	Papua New Guinea's daily, key for LNG and mining project news.
eco-gh-myjoyonline	https://www.myjoyonline.com/feed/	rss	50	MyJoyOnline Ghana	MyJoyOnline ガーナ	news	wire	en	ghana,west-africa,economy,gold	1800	Ghanaian broadcaster's news service covering cocoa, gold and the IMF programme.
eco-ng-vanguard	https://www.vanguardngr.com/feed/	rss	20	Vanguard Nigeria	ヴァンガード ナイジェリア	news	wire	en	nigeria,west-africa,oil,economy	1800	Nigerian national daily covering oil, fuel subsidy and security.
eco-ng-businessday	https://businessday.ng/feed/	rss	5	BusinessDay Nigeria	ビジネスデイ ナイジェリア	news	wire	en	nigeria,business,economy,banking	1800	Nigerian business daily covering FX policy, banking and energy.
eco-ng-nairametrics	https://nairametrics.com/feed/	rss	20	Nairametrics Nigeria	ナイラメトリクス ナイジェリア	news	wire	en	nigeria,economy,markets,data	1800	Nigerian financial and economic data journalism.
eco-ke-standard	https://www.standardmedia.co.ke/rss/headlines.php	rss	30	The Standard Kenya	ザ・スタンダード ケニア	news	wire	en	kenya,east-africa,economy	1800	Kenyan national daily headlines.
eco-ke-businessdaily	https://www.businessdailyafrica.com/bd/rss.xml	rss	25	Business Daily Africa	ビジネス・デイリー・アフリカ	news	wire	en	kenya,business,east-africa,economy	1800	Kenya's business daily, the region's main corporate and macro record.
eco-ke-capitalfm	https://www.capitalfm.co.ke/news/feed/	rss	10	Capital FM Kenya	キャピタルFM ケニア	news	wire	en	kenya,east-africa,news	3600	Kenyan broadcaster news service.
eco-ke-kbc	https://www.kbc.co.ke/feed/	rss	10	Kenya Broadcasting Corporation	ケニア放送公社	news	wire	en	kenya,state-media,east-africa	3600	Kenya's public broadcaster, the official state news channel.
eco-af-theeastafrican	https://www.theeastafrican.co.ke/rss.xml	rss	40	The East African	ジ・イースト・アフリカン	news	wire	en	east-africa,eac,regional,trade	1800	Regional weekly covering the East African Community bloc.
eco-ug-independent	https://www.independent.co.ug/feed/	rss	10	The Independent Uganda	ジ・インディペンデント ウガンダ	news	wire	en	uganda,east-africa,oil,economy	3600	Ugandan news magazine covering the oil pipeline and regional politics.
eco-ug-observer	https://www.observer.ug/feed	rss	10	The Observer Uganda	ジ・オブザーバー ウガンダ	news	wire	en	uganda,east-africa,politics	3600	Ugandan independent paper.
eco-ug-nilepost	https://nilepost.co.ug/feed/	rss	300	Nile Post Uganda	ナイル・ポスト ウガンダ	news	wire	en	uganda,east-africa,news	1800	Ugandan digital news service with high publication volume.
eco-zm-lusakatimes	https://www.lusakatimes.com/feed/	rss	10	Lusaka Times Zambia	ルサカ・タイムズ ザンビア	news	wire	en	zambia,copper,debt,southern-africa	3600	Zambian news covering copper mining and debt restructuring.
eco-zm-diggers	https://diggers.news/feed/	rss	10	News Diggers Zambia	ニュース・ディガーズ ザンビア	news	wire	en	zambia,investigative,mining,southern-africa	3600	Zambian investigative outlet covering mining and public finance.
eco-zw-herald	https://www.herald.co.zw/feed/	rss	10	The Herald Zimbabwe	ザ・ヘラルド ジンバブエ	news	wire	en	zimbabwe,state-media,southern-africa	3600	Zimbabwe's state daily, the official line on currency and mining policy.
eco-mw-nyasatimes	https://www.nyasatimes.com/feed/	rss	10	Nyasa Times Malawi	ニャサ・タイムズ マラウイ	news	wire	en	malawi,southern-africa,economy	3600	Malawian independent news covering forex shortages and agriculture.
eco-mz-clubofmozambique	https://clubofmozambique.com/feed/	rss	10	Club of Mozambique	クラブ・オブ・モザンビーク	news	wire	en	mozambique,lng,cabo-delgado,southern-africa	3600	Mozambique English-language news covering LNG projects and the Cabo Delgado insurgency.
eco-na-namibian	https://www.namibian.com.na/feed/	rss	12	The Namibian	ザ・ナミビアン	news	wire	en	namibia,mining,uranium,southern-africa	3600	Namibia's leading daily covering uranium, green hydrogen and offshore oil.
eco-za-mg	https://mg.co.za/rss	rss	50	Mail and Guardian South Africa	メール・アンド・ガーディアン 南アフリカ	news	wire	en	southafrica,investigative,economy,eskom	1800	South African investigative weekly covering Eskom, state capture and policy.
eco-cd-actualitecd	https://actualite.cd/feed	rss	10	Actualite.cd DR Congo	Actualite.cd コンゴ民主共和国	news	wire	fr	drc,cobalt,mining,central-africa	3600	Congolese news site covering mining, conflict and politics.
eco-cd-radiookapi	https://www.radiookapi.net/feed	rss	50	Radio Okapi DR Congo	ラジオ・オカピ コンゴ民主共和国	news	wire	fr	drc,un,mining,central-africa	1800	UN-backed Congolese broadcaster with nationwide correspondent coverage.
eco-cm-journalducameroun	https://www.journalducameroun.com/feed/	rss	10	Journal du Cameroun	ジュルナル・デュ・カメルーン	news	wire	fr	cameroon,central-africa,economy	3600	Cameroonian news covering CEMAC economies and infrastructure.
eco-cm-actucameroun	https://actucameroun.com/feed/	rss	20	Actu Cameroun	アクチュ・カメルーン	news	wire	fr	cameroon,central-africa,politics	3600	Cameroonian digital news outlet.
eco-bf-lefaso	https://lefaso.net/spip.php?page=backend	rss	60	Lefaso.net Burkina Faso	Lefaso.net ブルキナファソ	news	wire	fr	burkinafaso,sahel,security,west-africa	3600	Burkinabe news portal, one of few consistent Sahel sources.
eco-ml-maliactu	https://maliactu.net/feed/	rss	15	Mali Actu	マリ・アクチュ	news	wire	fr	mali,sahel,security,west-africa	3600	Malian news aggregation covering security and the gold sector.
eco-sn-senego	https://www.senego.com/feed	rss	40	Senego Senegal	セネゴ セネガル	news	wire	fr	senegal,west-africa,oil,economy	3600	Senegalese news site covering the new oil and gas production ramp.
eco-sd-dabanga	https://www.dabangasudan.org/en/feed	rss	12	Radio Dabanga Sudan	ラジオ・ダバンガ スーダン	news	wire	en	sudan,conflict,humanitarian,horn-of-africa	1800	Sudan-focused broadcaster reporting on the war, displacement and food security.
eco-eg-dailynews	https://www.dailynewsegypt.com/feed/	rss	10	Daily News Egypt	デイリー・ニュース・エジプト	news	wire	en	egypt,economy,suez,north-africa	1800	Egyptian business daily covering the currency, Suez revenues and IMF programme.
eco-af-financialafrik	https://www.financialafrik.com/feed/	rss	15	Financial Afrik	フィナンシャル・アフリック	news	wire	fr	africa,finance,banking,francophone	3600	Francophone African financial and banking sector coverage.
eco-fr-rfi-afrique	https://www.rfi.fr/fr/afrique/rss	rss	23	RFI Afrique	RFI アフリカ	news	wire	fr	africa,francophone,wire,politics	1800	Radio France Internationale's Africa desk, the widest francophone Africa wire.
eco-fr-rfi-eco	https://www.rfi.fr/fr/economie/rss	rss	30	RFI economie	RFI 経済	news	wire	fr	economy,france,global,wire	1800	RFI economics desk covering commodities and emerging markets.
eco-fr-france24-eco	https://www.france24.com/en/economy/rss	rss	30	France 24 economy	フランス24 経済	news	wire	en	economy,europe,global,wire	1800	France 24 English economy coverage.
eco-de-dw-business	https://rss.dw.com/rdf/rss-en-bus	rss	20	Deutsche Welle business	ドイチェ・ヴェレ ビジネス	news	wire	en	germany,europe,business,economy	1800	German public broadcaster's English business desk.
eco-me-alaraby	https://english.alaraby.co.uk/rss	rss	70	The New Arab English	ザ・ニュー・アラブ 英語版	news	wire	en	middle-east,arab,politics,economy	1800	Pan-Arab English outlet covering the Levant and Gulf.
eco-iq-shafaq	https://shafaq.com/rss/en	rss	25	Shafaq News Iraq	シャファク・ニュース イラク	news	wire	en	iraq,kurdistan,oil,middle-east	1800	Iraqi news agency with oil export and Kurdistan region coverage.
eco-ir-mehrnews	https://en.mehrnews.com/rss	rss	30	Mehr News Agency Iran	メフル通信 イラン	news	wire	en	iran,sanctions,energy,middle-east	1800	Iranian semi-official agency, English service covering trade and energy.
eco-tr-dailysabah-biz	https://www.dailysabah.com/rssFeed/business	rss	50	Daily Sabah business	デイリー・サバフ ビジネス	news	wire	en	turkey,economy,lira,trade	1800	Turkish English-language business desk covering the lira and trade corridors.
eco-ua-ukrinform	https://www.ukrinform.net/rss/block-lastnews	rss	30	Ukrinform Ukraine	ウクルインフォルム ウクライナ	news	wire	en	ukraine,state-wire,war,economy	1800	Ukraine's national news agency English service.
